timestamp,solar_power,wind_power,battery_soc,load_demand,grid_power,temperature,ems_action
2026-05-01 23:05:00,0.0,3.91,25.29,31.41,42.5,18.05,GRID_CHARGING_OFFPEAK
2026-05-01 23:10:00,0.0,0.01,25.88,31.96,46.96,18.19,GRID_CHARGING_OFFPEAK
2026-05-01 23:15:00,0.0,2.94,26.47,28.2,40.26,16.8,GRID_CHARGING_OFFPEAK
2026-05-01 23:20:00,0.0,0.47,27.07,32.17,46.7,16.88,GRID_CHARGING_OFFPEAK
2026-05-01 23:25:00,0.0,0.06,27.66,30.84,45.78,17.89,GRID_CHARGING_OFFPEAK
2026-05-01 23:30:00,0.0,2.97,28.26,28.27,40.3,17.07,GRID_CHARGING_OFFPEAK
2026-05-01 23:35:00,0.0,0.07,28.85,30.31,45.24,16.12,GRID_CHARGING_OFFPEAK
2026-05-01 23:40:00,0.0,6.29,29.44,25.39,34.1,15.87,GRID_CHARGING_OFFPEAK
2026-05-01 23:45:00,0.0,4.05,30.04,26.74,37.69,17.65,GRID_CHARGING_OFFPEAK
2026-05-01 23:50:00,0.0,0.39,30.63,30.32,44.92,17.39,GRID_CHARGING_OFFPEAK
2026-05-01 23:55:00,0.0,2.64,31.22,27.46,39.82,16.25,GRID_CHARGING_OFFPEAK
2026-05-02 00:00:00,0.0,0.07,31.82,18.88,33.81,15.38,GRID_CHARGING_OFFPEAK
2026-05-02 00:05:00,0.0,0.67,32.41,19.12,33.45,16.96,GRID_CHARGING_OFFPEAK
2026-05-02 00:10:00,0.0,1.53,33.01,19.17,32.64,15.76,GRID_CHARGING_OFFPEAK
2026-05-02 00:15:00,0.0,9.45,33.6,22.37,27.92,15.83,GRID_CHARGING_OFFPEAK
2026-05-02 00:20:00,0.0,5.0,34.19,19.13,29.13,16.75,GRID_CHARGING_OFFPEAK
2026-05-02 00:25:00,0.0,0.71,34.79,21.91,36.21,15.98,GRID_CHARGING_OFFPEAK
2026-05-02 00:30:00,0.0,7.52,35.38,18.93,26.41,15.28,GRID_CHARGING_OFFPEAK
2026-05-02 00:35:00,0.0,3.76,35.38,18.36,14.6,14.95,GRID_FALLBACK
2026-05-02 00:40:00,0.0,7.53,35.38,17.21,9.68,16.0,GRID_FALLBACK
2026-05-02 00:45:00,0.0,1.54,35.38,20.17,18.63,14.59,GRID_FALLBACK
2026-05-02 00:50:00,0.0,0.94,35.38,17.1,16.16,15.83,GRID_FALLBACK
2026-05-02 00:55:00,0.0,4.73,35.38,17.74,13.01,16.15,GRID_FALLBACK
2026-05-02 01:00:00,0.0,1.99,35.38,21.18,19.19,14.77,GRID_FALLBACK
2026-05-02 01:05:00,0.0,1.39,35.38,18.64,17.25,15.94,GRID_FALLBACK
2026-05-02 01:10:00,0.0,9.02,35.38,20.75,11.74,15.03,GRID_FALLBACK
2026-05-02 01:15:00,0.0,2.94,35.38,21.89,18.95,14.23,GRID_FALLBACK
2026-05-02 01:20:00,0.0,0.87,35.38,20.01,19.14,14.78,GRID_FALLBACK
2026-05-02 01:25:00,0.0,8.99,35.38,20.29,11.3,15.1,GRID_FALLBACK
2026-05-02 01:30:00,0.0,15.71,35.38,21.47,5.76,14.39,GRID_FALLBACK
2026-05-02 01:35:00,0.0,16.78,35.38,23.0,6.22,15.07,GRID_FALLBACK
2026-05-02 01:40:00,0.0,6.56,35.38,20.15,13.6,15.3,GRID_FALLBACK
2026-05-02 01:45:00,0.0,14.15,35.38,22.84,8.68,13.61,GRID_FALLBACK
2026-05-02 01:50:00,0.0,5.83,35.38,18.22,12.4,15.01,GRID_FALLBACK
2026-05-02 01:55:00,0.0,8.19,35.38,21.69,13.5,15.24,GRID_FALLBACK
2026-05-02 02:00:00,0.0,3.83,35.38,17.03,13.21,13.5,GRID_FALLBACK
2026-05-02 02:05:00,0.0,8.71,35.38,19.45,10.74,14.94,GRID_FALLBACK
2026-05-02 02:10:00,0.0,19.25,35.38,21.69,2.45,14.22,GRID_FALLBACK
2026-05-02 02:15:00,0.0,3.28,35.38,22.02,18.73,14.06,GRID_FALLBACK
2026-05-02 02:20:00,0.0,9.95,35.38,19.13,9.17,13.54,GRID_FALLBACK
2026-05-02 02:25:00,0.0,3.67,35.38,18.28,14.62,14.85,GRID_FALLBACK
2026-05-02 02:30:00,0.0,27.53,35.7,19.4,-0.0,13.18,RENEWABLE_CHARGE
2026-05-02 02:35:00,0.0,3.42,35.7,20.08,16.66,14.7,GRID_FALLBACK
2026-05-02 02:40:00,0.0,8.32,35.7,19.22,10.9,13.53,GRID_FALLBACK
2026-05-02 02:45:00,0.0,18.11,35.7,21.51,3.39,14.63,GRID_FALLBACK
2026-05-02 02:50:00,0.0,16.68,35.7,19.13,2.45,14.07,GRID_FALLBACK
2026-05-02 02:55:00,0.0,31.66,36.18,19.65,-0.0,13.04,RENEWABLE_CHARGE
2026-05-02 03:00:00,0.0,15.38,36.18,18.69,3.31,13.62,GRID_FALLBACK
2026-05-02 03:05:00,0.0,10.38,36.18,21.13,10.74,14.84,GRID_FALLBACK
2026-05-02 03:10:00,0.0,22.26,36.26,20.11,-0.0,13.11,RENEWABLE_CHARGE
2026-05-02 03:15:00,0.0,15.29,36.26,20.96,5.67,13.51,GRID_FALLBACK
2026-05-02 03:20:00,0.0,12.18,36.26,21.57,9.39,13.84,GRID_FALLBACK
2026-05-02 03:25:00,0.0,21.67,36.4,18.33,-0.0,14.61,RENEWABLE_CHARGE
2026-05-02 03:30:00,0.0,11.8,36.4,20.29,8.49,13.37,GRID_FALLBACK
2026-05-02 03:35:00,0.0,12.45,36.4,19.32,6.86,14.2,GRID_FALLBACK
2026-05-02 03:40:00,0.0,24.52,36.51,21.64,-0.0,14.91,RENEWABLE_CHARGE
2026-05-02 03:45:00,0.0,30.72,37.01,18.15,-0.0,14.11,RENEWABLE_CHARGE
2026-05-02 03:50:00,0.0,42.07,37.81,21.7,-0.0,14.86,RENEWABLE_CHARGE
2026-05-02 03:55:00,0.0,8.46,37.81,22.27,13.81,13.42,GRID_FALLBACK
2026-05-02 04:00:00,0.0,18.75,37.81,22.07,3.32,14.21,GRID_FALLBACK
2026-05-02 04:05:00,0.0,35.74,38.48,18.99,-0.0,14.33,RENEWABLE_CHARGE
2026-05-02 04:10:00,0.0,47.42,39.63,18.25,-0.0,13.88,RENEWABLE_CHARGE
2026-05-02 04:15:00,0.0,21.14,39.71,19.22,-0.0,14.03,RENEWABLE_CHARGE
2026-05-02 04:20:00,0.0,13.0,39.71,17.97,4.97,15.14,GRID_FALLBACK
2026-05-02 04:25:00,0.0,44.86,40.61,21.94,-0.0,13.62,RENEWABLE_CHARGE
2026-05-02 04:30:00,0.0,19.42,40.61,19.47,0.06,14.78,GRID_FALLBACK
2026-05-02 04:35:00,0.0,40.54,41.35,21.94,-0.0,15.26,RENEWABLE_CHARGE
2026-05-02 04:40:00,0.0,14.64,41.35,20.95,6.31,14.85,GRID_FALLBACK
2026-05-02 04:45:00,0.0,13.32,41.35,21.23,7.91,14.87,GRID_FALLBACK
2026-05-02 04:50:00,0.0,15.8,41.35,21.61,5.81,15.2,GRID_FALLBACK
2026-05-02 04:55:00,0.0,32.11,41.88,18.7,-0.0,14.7,RENEWABLE_CHARGE
2026-05-02 05:00:00,0.0,31.68,42.27,21.95,-0.0,14.98,RENEWABLE_CHARGE
2026-05-02 05:05:00,0.0,45.75,43.31,19.5,-0.0,14.85,RENEWABLE_CHARGE
2026-05-02 05:10:00,0.0,49.62,44.44,20.87,-0.0,14.54,RENEWABLE_CHARGE
2026-05-02 05:15:00,0.0,43.49,45.37,20.03,-0.0,14.75,RENEWABLE_CHARGE
2026-05-02 05:20:00,0.0,22.55,45.37,23.73,1.18,15.07,GRID_FALLBACK
2026-05-02 05:25:00,0.0,50.39,46.44,23.51,-0.0,15.43,RENEWABLE_CHARGE
2026-05-02 05:30:00,0.0,49.62,47.41,25.15,-0.0,14.96,RENEWABLE_CHARGE
2026-05-02 05:35:00,0.0,23.41,47.41,26.61,3.21,15.0,GRID_FALLBACK
2026-05-02 05:40:00,0.0,32.81,47.77,23.61,-0.0,15.27,RENEWABLE_CHARGE
2026-05-02 05:45:00,0.0,49.8,48.72,25.74,-0.0,16.42,RENEWABLE_CHARGE
2026-05-02 05:50:00,0.0,44.97,49.45,26.6,-0.0,15.77,RENEWABLE_CHARGE
2026-05-02 05:55:00,0.0,50.02,50.37,26.86,-0.0,16.84,RENEWABLE_CHARGE
2026-05-02 06:00:00,0.92,27.88,50.52,24.97,-0.0,15.74,RENEWABLE_CHARGE
2026-05-02 06:05:00,2.0,34.55,50.96,25.33,-0.0,16.35,RENEWABLE_CHARGE
2026-05-02 06:10:00,2.79,23.08,50.98,25.32,-0.0,16.49,RENEWABLE_CHARGE
2026-05-02 06:15:00,0.81,26.55,50.98,29.89,2.54,17.44,GRID_FALLBACK
2026-05-02 06:20:00,3.66,49.67,52.07,25.84,-0.0,17.32,RENEWABLE_CHARGE
2026-05-02 06:25:00,6.05,49.72,53.2,27.22,-0.0,17.79,RENEWABLE_CHARGE
2026-05-02 06:30:00,4.28,45.21,53.94,30.89,-0.0,16.69,RENEWABLE_CHARGE
2026-05-02 06:35:00,6.61,50.46,54.98,30.78,-0.0,17.48,RENEWABLE_CHARGE
2026-05-02 06:40:00,6.11,49.89,56.04,29.08,-0.0,16.81,RENEWABLE_CHARGE
2026-05-02 06:45:00,6.78,40.96,56.74,30.14,-0.0,18.52,RENEWABLE_CHARGE
2026-05-02 06:50:00,10.59,49.5,57.98,28.85,-0.0,17.81,RENEWABLE_CHARGE
2026-05-02 06:55:00,9.26,46.15,58.98,30.06,-0.0,17.42,RENEWABLE_CHARGE
2026-05-02 07:00:00,11.53,50.09,60.07,34.16,-0.0,18.87,RENEWABLE_CHARGE
2026-05-02 07:05:00,10.22,49.77,61.23,30.69,-0.0,17.15,RENEWABLE_CHARGE
2026-05-02 07:10:00,10.09,27.72,61.38,33.86,-0.0,18.56,RENEWABLE_CHARGE
2026-05-02 07:15:00,11.33,47.57,62.34,34.62,-0.0,18.01,RENEWABLE_CHARGE
2026-05-02 07:20:00,14.83,50.38,63.5,36.11,-0.0,18.76,RENEWABLE_CHARGE
2026-05-02 07:25:00,16.29,49.94,64.8,33.4,-0.0,18.98,RENEWABLE_CHARGE
2026-05-02 07:30:00,15.43,49.92,66.04,33.82,-0.0,18.83,RENEWABLE_CHARGE
2026-05-02 07:35:00,16.04,24.98,66.34,33.51,-0.0,20.09,RENEWABLE_CHARGE
2026-05-02 07:40:00,18.5,50.36,67.67,35.23,-0.0,18.3,RENEWABLE_CHARGE
2026-05-02 07:45:00,16.84,31.56,68.19,35.39,-0.0,19.9,RENEWABLE_CHARGE
2026-05-02 07:50:00,17.79,49.55,69.54,33.1,-0.0,19.84,RENEWABLE_CHARGE
2026-05-02 07:55:00,19.05,49.91,70.82,36.71,-0.0,20.02,RENEWABLE_CHARGE
2026-05-02 08:00:00,21.83,41.91,71.87,37.24,-0.0,19.11,RENEWABLE_CHARGE
2026-05-02 08:05:00,19.72,49.8,73.11,38.04,-0.0,19.96,RENEWABLE_CHARGE
2026-05-02 08:10:00,20.36,49.55,74.46,35.85,-0.0,20.84,RENEWABLE_CHARGE
2026-05-02 08:15:00,22.12,28.75,75.16,33.36,-0.0,20.16,RENEWABLE_CHARGE
2026-05-02 08:20:00,23.37,37.29,76.13,36.05,-0.0,20.15,RENEWABLE_CHARGE
2026-05-02 08:25:00,24.18,49.61,77.76,32.67,-0.0,21.75,RENEWABLE_CHARGE
2026-05-02 08:30:00,23.63,27.84,78.51,32.41,-0.0,20.29,RENEWABLE_CHARGE
2026-05-02 08:35:00,25.32,50.27,80.12,35.1,-0.0,21.68,RENEWABLE_CHARGE
2026-05-02 08:40:00,26.73,50.28,81.81,34.24,-0.0,21.46,RENEWABLE_CHARGE
2026-05-02 08:45:00,27.78,49.52,83.46,35.56,-0.0,22.17,RENEWABLE_CHARGE
2026-05-02 08:50:00,25.13,50.3,85.18,31.96,-0.0,21.2,RENEWABLE_CHARGE
2026-05-02 08:55:00,29.24,29.5,86.3,30.55,-0.0,22.25,RENEWABLE_CHARGE
2026-05-02 09:00:00,28.35,50.42,88.06,34.22,-0.0,22.4,RENEWABLE_CHARGE
2026-05-02 09:05:00,30.25,49.72,90.03,30.17,-0.0,23.15,RENEWABLE_CHARGE
2026-05-02 09:10:00,30.88,24.82,90.99,31.38,-0.0,22.72,RENEWABLE_CHARGE
2026-05-02 09:15:00,30.43,50.18,92.97,29.06,-1.55,23.27,RENEWABLE_CHARGE
2026-05-02 09:20:00,31.54,50.22,94.92,32.47,-0.0,22.66,RENEWABLE_CHARGE
2026-05-02 09:25:00,30.05,49.59,96.86,30.74,-0.0,23.18,RENEWABLE_CHARGE
2026-05-02 09:30:00,33.02,42.82,98.6,31.94,-0.0,23.86,RENEWABLE_CHARGE
2026-05-02 09:35:00,32.68,50.07,100.0,30.8,-1.96,23.72,RENEWABLE_CHARGE
2026-05-02 09:40:00,34.05,34.88,100.0,25.38,-43.55,23.2,GRID_EXPORT
2026-05-02 09:45:00,34.68,50.46,100.0,29.9,-55.24,23.54,GRID_EXPORT
2026-05-02 09:50:00,32.42,40.47,100.0,26.43,-46.45,24.41,GRID_EXPORT
2026-05-02 09:55:00,36.16,26.3,100.0,27.43,-35.03,23.24,GRID_EXPORT
2026-05-02 10:00:00,32.88,49.63,100.0,27.38,-55.14,24.08,GRID_EXPORT
2026-05-02 10:05:00,33.93,50.48,100.0,25.19,-59.22,24.31,GRID_EXPORT
2026-05-02 10:10:00,34.48,49.74,100.0,27.33,-56.89,24.63,GRID_EXPORT
2026-05-02 10:15:00,34.98,19.48,100.0,23.97,-30.48,24.59,GRID_EXPORT
2026-05-02 10:20:00,37.07,50.05,100.0,25.45,-61.67,24.44,GRID_EXPORT
2026-05-02 10:25:00,35.29,43.21,100.0,26.24,-52.26,25.65,GRID_EXPORT
2026-05-02 10:30:00,37.27,42.08,100.0,20.56,-58.79,24.53,GRID_EXPORT
2026-05-02 10:35:00,38.23,42.6,100.0,21.65,-59.19,24.44,GRID_EXPORT
2026-05-02 10:40:00,39.4,33.53,100.0,25.11,-47.81,24.93,GRID_EXPORT
2026-05-02 10:45:00,37.71,36.55,100.0,23.76,-50.51,25.33,GRID_EXPORT
2026-05-02 10:50:00,38.61,50.31,100.0,22.75,-66.17,24.78,GRID_EXPORT
2026-05-02 10:55:00,39.83,50.41,100.0,21.94,-68.3,26.79,GRID_EXPORT
2026-05-02 11:00:00,38.41,16.31,100.0,23.46,-31.26,26.49,GRID_EXPORT
2026-05-02 11:05:00,36.92,14.1,100.0,19.84,-31.18,25.66,GRID_EXPORT
2026-05-02 11:10:00,39.01,20.94,100.0,21.75,-38.19,25.91,GRID_EXPORT
2026-05-02 11:15:00,39.66,15.35,100.0,21.46,-33.54,25.54,GRID_EXPORT
2026-05-02 11:20:00,39.28,17.11,100.0,19.07,-37.32,25.99,GRID_EXPORT
2026-05-02 11:25:00,39.47,15.67,100.0,20.03,-35.11,27.3,GRID_EXPORT
2026-05-02 11:30:00,40.09,22.65,100.0,22.03,-40.72,26.1,GRID_EXPORT
2026-05-02 11:35:00,38.17,29.96,100.0,19.54,-48.6,27.6,GRID_EXPORT
2026-05-02 11:40:00,39.45,39.48,100.0,23.13,-55.79,26.21,GRID_EXPORT
2026-05-02 11:45:00,40.67,33.41,100.0,23.48,-50.61,26.43,GRID_EXPORT
2026-05-02 11:50:00,40.58,12.86,100.0,22.95,-30.49,28.24,GRID_EXPORT
2026-05-02 11:55:00,38.03,40.48,100.0,18.27,-60.24,27.18,GRID_EXPORT
2026-05-02 12:00:00,38.1,34.25,100.0,19.31,-53.04,28.4,GRID_EXPORT
2026-05-02 12:05:00,41.75,44.37,100.0,18.59,-67.53,27.61,GRID_EXPORT
2026-05-02 12:10:00,38.69,18.2,100.0,21.99,-34.9,26.91,GRID_EXPORT
2026-05-02 12:15:00,41.69,13.76,100.0,21.37,-34.08,28.18,GRID_EXPORT
2026-05-02 12:20:00,39.29,12.77,100.0,18.95,-33.12,28.27,GRID_EXPORT
2026-05-02 12:25:00,41.55,41.61,100.0,21.39,-61.77,28.36,GRID_EXPORT
2026-05-02 12:30:00,39.7,27.86,100.0,17.81,-49.75,29.34,GRID_EXPORT
2026-05-02 12:35:00,38.94,6.76,100.0,20.75,-24.95,28.91,GRID_EXPORT
2026-05-02 12:40:00,39.21,8.27,100.0,18.24,-29.24,27.62,GRID_EXPORT
2026-05-02 12:45:00,40.72,6.18,100.0,20.25,-26.66,28.9,GRID_EXPORT
2026-05-02 12:50:00,38.4,22.83,100.0,21.89,-39.35,29.37,GRID_EXPORT
2026-05-02 12:55:00,39.66,13.93,100.0,22.98,-30.61,29.4,GRID_EXPORT
2026-05-02 13:00:00,39.45,7.07,100.0,20.43,-26.08,29.83,GRID_EXPORT
2026-05-02 13:05:00,39.81,5.62,100.0,21.03,-24.4,29.66,GRID_EXPORT
2026-05-02 13:10:00,37.89,18.84,100.0,18.2,-38.53,28.27,GRID_EXPORT
2026-05-02 13:15:00,36.9,9.81,100.0,21.01,-25.7,28.44,GRID_EXPORT
2026-05-02 13:20:00,37.73,6.48,100.0,18.26,-25.95,30.0,GRID_EXPORT
2026-05-02 13:25:00,38.22,14.0,100.0,22.78,-29.45,28.34,GRID_EXPORT
2026-05-02 13:30:00,38.15,16.83,100.0,18.51,-36.48,29.6,GRID_EXPORT
2026-05-02 13:35:00,34.62,6.13,100.0,22.59,-18.16,29.11,GRID_EXPORT
2026-05-02 13:40:00,36.1,14.8,100.0,19.62,-31.27,29.29,GRID_EXPORT
2026-05-02 13:45:00,36.48,17.87,100.0,19.08,-35.27,28.86,GRID_EXPORT
2026-05-02 13:50:00,33.67,14.77,100.0,22.78,-25.66,28.68,GRID_EXPORT
2026-05-02 13:55:00,33.71,10.15,100.0,19.71,-24.14,30.26,GRID_EXPORT
2026-05-02 14:00:00,35.37,4.12,100.0,23.27,-16.23,29.88,GRID_EXPORT
2026-05-02 14:05:00,35.76,13.65,100.0,23.19,-26.23,29.0,GRID_EXPORT
2026-05-02 14:10:00,31.86,7.28,100.0,19.32,-19.82,29.64,GRID_EXPORT
2026-05-02 14:15:00,34.3,16.61,100.0,21.43,-29.48,29.01,GRID_EXPORT
2026-05-02 14:20:00,33.71,12.46,100.0,24.78,-21.39,28.89,GRID_EXPORT
2026-05-02 14:25:00,30.42,8.17,100.0,21.63,-16.96,29.75,GRID_EXPORT
2026-05-02 14:30:00,32.46,1.61,100.0,24.81,-9.26,29.62,GRID_EXPORT
2026-05-02 14:35:00,33.05,2.71,100.0,24.69,-11.06,30.35,GRID_EXPORT
2026-05-02 14:40:00,28.79,2.45,100.0,21.59,-9.65,30.11,GRID_EXPORT
2026-05-02 14:45:00,31.68,2.5,100.0,25.33,-8.85,29.79,GRID_EXPORT
2026-05-02 14:50:00,29.26,7.2,100.0,21.4,-15.06,30.78,GRID_EXPORT
2026-05-02 14:55:00,29.51,10.0,100.0,26.7,-12.8,30.69,GRID_EXPORT
2026-05-02 15:00:00,26.57,1.04,100.0,24.73,-2.88,30.6,GRID_EXPORT
2026-05-02 15:05:00,28.0,4.2,100.0,22.92,-9.28,30.78,GRID_EXPORT
2026-05-02 15:10:00,26.42,1.67,99.99,28.24,0.0,30.09,BATTERY_SUPPORT
2026-05-02 15:15:00,24.55,0.98,100.0,23.58,-0.0,29.93,RENEWABLE_CHARGE
2026-05-02 15:20:00,23.85,3.1,99.98,27.5,0.0,30.0,BATTERY_SUPPORT
2026-05-02 15:25:00,26.84,6.04,100.0,25.08,-0.0,29.46,RENEWABLE_CHARGE
2026-05-02 15:30:00,25.09,9.98,100.0,29.28,-5.79,28.95,GRID_EXPORT
2026-05-02 15:35:00,25.3,8.2,100.0,30.24,-3.26,30.74,GRID_EXPORT
2026-05-02 15:40:00,23.95,7.18,100.0,28.48,-2.65,30.07,GRID_EXPORT
2026-05-02 15:45:00,22.24,3.94,99.91,28.14,0.0,30.25,BATTERY_SUPPORT
2026-05-02 15:50:00,21.95,5.82,99.84,29.52,0.0,29.83,BATTERY_SUPPORT
2026-05-02 15:55:00,21.63,3.94,99.57,31.61,0.0,30.72,BATTERY_SUPPORT
2026-05-02 16:00:00,21.48,0.71,99.16,31.68,0.0,29.99,BATTERY_SUPPORT
2026-05-02 16:05:00,19.15,0.74,98.64,31.73,0.0,28.98,BATTERY_SUPPORT
2026-05-02 16:10:00,18.16,0.19,98.01,32.7,0.0,29.38,BATTERY_SUPPORT
2026-05-02 16:15:00,18.46,6.95,97.61,34.38,0.0,29.65,BATTERY_SUPPORT
2026-05-02 16:20:00,16.33,0.33,96.83,34.54,0.0,29.81,BATTERY_SUPPORT
2026-05-02 16:25:00,15.06,0.9,96.01,34.58,0.0,28.57,BATTERY_SUPPORT
2026-05-02 16:30:00,16.95,1.31,95.43,31.61,0.0,28.48,BATTERY_SUPPORT
2026-05-02 16:35:00,14.32,5.34,94.85,32.94,0.0,28.7,BATTERY_SUPPORT
2026-05-02 16:40:00,11.97,4.54,94.04,34.95,0.0,29.36,BATTERY_SUPPORT
2026-05-02 16:45:00,12.81,0.14,93.04,35.8,0.0,29.23,BATTERY_SUPPORT
2026-05-02 16:50:00,12.62,4.79,92.12,38.35,0.0,28.69,BATTERY_SUPPORT
2026-05-02 16:55:00,12.89,2.64,91.29,34.3,0.0,29.86,BATTERY_SUPPORT
2026-05-02 17:00:00,11.19,1.11,90.06,40.36,0.0,28.96,BATTERY_SUPPORT
2026-05-02 17:05:00,10.39,2.43,88.87,39.9,0.0,28.18,BATTERY_SUPPORT
2026-05-02 17:10:00,8.8,0.02,87.44,41.45,0.0,28.33,BATTERY_SUPPORT
2026-05-02 17:15:00,8.19,0.06,86.09,39.09,0.0,28.94,BATTERY_SUPPORT
2026-05-02 17:20:00,5.8,1.61,84.67,39.8,0.0,29.41,BATTERY_SUPPORT
2026-05-02 17:25:00,5.97,1.74,83.11,43.18,0.0,27.88,BATTERY_SUPPORT
2026-05-02 17:30:00,4.56,0.9,81.51,42.15,0.0,29.14,BATTERY_SUPPORT
2026-05-02 17:35:00,6.21,0.05,80.0,40.56,0.0,27.43,BATTERY_SUPPORT
2026-05-02 17:40:00,3.92,0.74,78.3,43.5,0.0,27.78,BATTERY_SUPPORT
2026-05-02 17:45:00,4.16,2.34,76.76,41.57,0.0,28.88,BATTERY_SUPPORT
2026-05-02 17:50:00,3.14,0.01,74.89,45.65,0.0,28.1,PEAK_SHAVING_DISCHARGE
2026-05-02 17:55:00,1.04,1.8,73.18,41.89,0.0,27.97,BATTERY_SUPPORT
2026-05-02 18:00:00,1.16,0.0,71.26,44.97,0.0,26.78,BATTERY_SUPPORT
2026-05-02 18:05:00,0.0,0.0,69.16,47.92,0.0,27.75,PEAK_SHAVING_DISCHARGE
2026-05-02 18:10:00,0.0,2.65,67.14,48.62,0.0,28.25,PEAK_SHAVING_DISCHARGE
2026-05-02 18:15:00,0.0,0.88,65.04,48.89,0.0,26.7,PEAK_SHAVING_DISCHARGE
2026-05-02 18:20:00,0.0,0.37,62.92,48.58,0.0,26.85,PEAK_SHAVING_DISCHARGE
2026-05-02 18:25:00,0.0,0.0,60.78,48.77,0.0,27.62,PEAK_SHAVING_DISCHARGE
2026-05-02 18:30:00,0.0,0.25,58.62,49.58,0.0,26.46,PEAK_SHAVING_DISCHARGE
2026-05-02 18:35:00,0.0,0.0,56.63,45.39,0.0,26.32,PEAK_SHAVING_DISCHARGE
2026-05-02 18:40:00,0.0,0.0,54.48,48.99,0.0,27.21,PEAK_SHAVING_DISCHARGE
2026-05-02 18:45:00,0.0,0.0,52.29,49.99,0.0,26.62,PEAK_SHAVING_DISCHARGE
2026-05-02 18:50:00,0.0,0.23,50.31,45.29,0.0,26.83,PEAK_SHAVING_DISCHARGE
2026-05-02 18:55:00,0.0,0.01,48.17,48.91,0.0,26.8,PEAK_SHAVING_DISCHARGE
2026-05-02 19:00:00,0.0,0.97,46.21,45.46,0.0,26.12,PEAK_SHAVING_DISCHARGE
2026-05-02 19:05:00,0.0,0.94,44.17,47.62,0.0,25.99,PEAK_SHAVING_DISCHARGE
2026-05-02 19:10:00,0.0,0.88,42.1,48.08,0.0,26.37,PEAK_SHAVING_DISCHARGE
2026-05-02 19:15:00,0.0,0.1,40.1,45.72,0.0,26.36,PEAK_SHAVING_DISCHARGE
2026-05-02 19:20:00,0.0,0.0,37.93,49.43,0.0,24.84,PEAK_SHAVING_DISCHARGE
2026-05-02 19:25:00,0.0,0.58,35.84,48.29,0.0,26.01,PEAK_SHAVING_DISCHARGE
2026-05-02 19:30:00,0.0,0.0,33.87,44.79,0.0,24.66,BATTERY_SUPPORT
2026-05-02 19:35:00,0.0,0.0,31.77,47.82,0.0,25.29,PEAK_SHAVING_DISCHARGE
2026-05-02 19:40:00,0.0,0.02,29.76,46.07,0.0,25.63,PEAK_SHAVING_DISCHARGE
2026-05-02 19:45:00,0.0,0.54,27.64,48.67,0.0,24.18,PEAK_SHAVING_DISCHARGE
2026-05-02 19:50:00,0.0,0.64,25.57,47.96,0.0,24.27,PEAK_SHAVING_DISCHARGE
2026-05-02 19:55:00,0.0,0.0,23.66,43.6,0.0,23.87,BATTERY_SUPPORT
2026-05-02 20:00:00,0.0,0.0,21.61,46.67,0.0,24.9,PEAK_SHAVING_DISCHARGE
2026-05-02 20:05:00,0.0,0.02,19.53,47.41,0.0,23.85,PEAK_SHAVING_DISCHARGE
2026-05-02 20:10:00,0.0,0.0,19.53,43.72,43.72,23.25,GRID_FALLBACK
2026-05-02 20:15:00,0.0,0.04,19.53,41.52,41.47,22.68,GRID_FALLBACK
2026-05-02 20:20:00,0.0,1.18,19.53,40.59,39.41,23.59,GRID_FALLBACK
2026-05-02 20:25:00,0.0,0.43,19.53,40.69,40.26,23.7,GRID_FALLBACK
2026-05-02 20:30:00,0.0,1.4,19.53,40.8,39.4,23.92,GRID_FALLBACK
2026-05-02 20:35:00,0.0,1.35,19.53,39.26,37.91,23.54,GRID_FALLBACK
2026-05-02 20:40:00,0.0,0.12,19.53,41.44,41.32,22.44,GRID_FALLBACK
2026-05-02 20:45:00,0.0,0.4,19.53,39.59,39.19,22.8,GRID_FALLBACK
2026-05-02 20:50:00,0.0,0.0,19.53,40.32,40.32,21.67,GRID_FALLBACK
2026-05-02 20:55:00,0.0,0.04,19.53,40.63,40.59,21.5,GRID_FALLBACK
2026-05-02 21:00:00,0.0,1.59,19.53,39.28,37.68,22.38,GRID_FALLBACK
2026-05-02 21:05:00,0.0,0.0,19.53,35.19,35.19,22.04,GRID_FALLBACK
2026-05-02 21:10:00,0.0,0.0,19.53,37.62,37.62,20.82,GRID_FALLBACK
2026-05-02 21:15:00,0.0,0.02,19.53,36.48,36.46,22.07,GRID_FALLBACK
2026-05-02 21:20:00,0.0,2.16,19.53,37.58,35.42,21.04,GRID_FALLBACK
2026-05-02 21:25:00,0.0,0.38,19.53,34.38,34.0,20.42,GRID_FALLBACK
2026-05-02 21:30:00,0.0,0.37,19.53,35.79,35.42,20.74,GRID_FALLBACK
2026-05-02 21:35:00,0.0,0.89,19.53,35.17,34.28,21.23,GRID_FALLBACK
2026-05-02 21:40:00,0.0,0.21,19.53,35.62,35.41,21.33,GRID_FALLBACK
2026-05-02 21:45:00,0.0,0.08,19.53,31.36,31.28,19.63,GRID_FALLBACK
2026-05-02 21:50:00,0.0,1.72,19.53,31.69,29.97,19.4,GRID_FALLBACK
2026-05-02 21:55:00,0.0,0.21,19.53,29.28,29.07,20.54,GRID_FALLBACK
2026-05-02 22:00:00,0.0,0.89,19.53,29.08,28.2,20.59,GRID_FALLBACK
2026-05-02 22:05:00,0.0,1.87,20.12,32.17,45.3,20.45,GRID_CHARGING_OFFPEAK
